Recipe Id,Step Count,Message,Active time,Passive time
laal_maas,2,Marinate the mutton with ginger-garlic paste for at least 1 hour. [35],-1,3600
laal_maas,3,"Heat ghee, splutter whole spices. Add onions and sauté until golden and caramelized. [35]",600,-1
laal_maas,4,Add the marinated mutton and sear on high heat for 5-10 minutes until well-browned. [36],600,-1
laal_maas,5,Add the Mathania chili paste and salt. Sauté for 8-10 minutes to cook out the raw flavor. [35],600,-1
laal_maas,6,"Whisk yogurt with powdered spices and mustard oil. Lower the heat and slowly add this mixture, stirring constantly to prevent curdling. Cook for 5-7 minutes until oil separates. [35]",420,-1
laal_maas,7,"Add 2 cups hot water, bring to a boil, then cover and simmer on low for 1-1.5 hours until meat is tender and a red oil (rogan) floats on top. [36]",5400,-1
chingri_malai_curry,1,"Marinate prawns with turmeric and salt. Prepare a smooth paste of onion, ginger, garlic, green chilies, and grated coconut. [38]",300,-1
chingri_malai_curry,2,Heat 2 tbsp mustard oil. Fry prawns for just one minute on each side until opaque. Set aside. [38],120,-1
chingri_malai_curry,3,"In remaining oil, temper whole spices until fragrant. [38]",30,-1
chingri_malai_curry,4,Add the blended paste and fry on medium heat for 5-7 minutes until well-cooked. [38],420,-1
chingri_malai_curry,5,"Stir in chili powder, sugar, and salt. Pour in coconut milk and 100ml water. Bring to a simmer. [38]",300,-1
chingri_malai_curry,6,Add the seared prawns and cook for a final 5 minutes. Do not overcook. Garnish and serve with rice. [38],300,-1
daab_chingri,1,Carefully cut an opening at the top of the coconut. Reserve the water. Scrape out the tender flesh and grind it to a paste. [39],600,-1
daab_chingri,2,"Marinate prawns with salt and turmeric. In a pan, lightly fry the prawns. In the same oil, cook onion paste, ginger-garlic paste, mustard paste, coconut flesh paste, and spices to form a masala. [40]",600,-1
daab_chingri,3,"Add coconut milk and some coconut water to the masala. Bring to a simmer, then add the prawns and chilies and cook for 2-3 minutes. [39]",180,-1
daab_chingri,4,Pour the entire prawn and gravy mixture into the hollowed coconut shell. [40],120,-1
daab_chingri,5,Place the coconut lid back on and seal the seam completely with wheat dough to trap the steam. [39],300,-1
daab_chingri,6,"Cook the sealed coconut by either pressure cooking for 15-20 mins (3 whistles) or baking in a preheated 200°C oven for 25-30 mins. [39, 41]",1800,-1
daab_chingri,7,Carefully break the seal and serve directly from the coconut shell. [39],60,-1
kosha_mangsho,1,"In a large bowl, marinate the mutton with yogurt, ginger-garlic-chili paste, crushed fried onions, all powdered spices, sugar, and salt. Marinate overnight for best results. [42]",-1,18000
kosha_mangsho,2,Heat oil/ghee in a heavy pot. Fry potato halves until golden brown and set aside. [42],480,-1
kosha_mangsho,3,"In the same oil, temper whole spices until fragrant. [42]",60,-1
kosha_mangsho,4,The 'Kosha' Process: Add the marinated meat to the pot. Stir continuously on medium-high heat for 10-15 minutes as the meat sears and releases moisture. [6],900,-1
kosha_mangsho,5,"Lower heat to the absolute minimum, cover tightly, and slow-cook for 1.5 to 2 hours. Do not add water. Stir every 20-25 minutes to prevent sticking. [6]",7200,-1
kosha_mangsho,6,Add the fried potatoes about 45 minutes before the meat is fully cooked. [6],2700,-1
kosha_mangsho,7,"Continue cooking until mutton is fork-tender and the gravy is a very thick, dark brown masala. The oil should have completely separated. Rest for 15 minutes before serving. [42]",900,-1
shorshe_ilish,1,Crucial Step: Soak black and yellow mustard seeds (and poppy seeds) in warm water for at least 30 minutes. [46],-1,1800
shorshe_ilish,2,"Drain seeds. Grind with 2-3 green chilies, a pinch of salt, and optional coconut to a very smooth paste. Do not over-grind. [46]",300,-1
shorshe_ilish,3,Marinate Hilsa with turmeric and salt. Heat mustard oil and fry fish for only 1-2 minutes per side to firm up the exterior. Set aside. [46],180,-1
shorshe_ilish,4,"In the same oil, temper with kalonji and slit green chilies. Lower heat, add mustard paste, and cook for only 1-2 minutes. Do not overcook. [46]",120,-1
shorshe_ilish,5,"Add turmeric, then 1.5 cups warm water. Simmer for 5-6 minutes. [46]",360,-1
shorshe_ilish,6,Gently place fish in the gravy. Cover and cook on low for 5-7 minutes until oil separates. Drizzle with 1 tsp raw mustard oil before serving with rice. [46],420,-1
chettinad_chicken,1,"Optional: Marinate chicken with ginger-garlic paste, curd, salt, and sambar powder for one hour. [52]",-1,3600
chettinad_chicken,2,Grind ingredients for Masala Paste 1 and Masala Paste 2 separately into two smooth pastes. [52],480,-1
chettinad_chicken,3,"Heat oil, sizzle tempering spices. Add minced onions and sauté until transparent. Add minced garlic, then chopped tomatoes and cook until mushy. [52]",420,-1
chettinad_chicken,4,Add Masala Paste 1 and sauté until oil separates. [52],300,-1
chettinad_chicken,5,Add chicken and mix well. Cover and cook on low for 10-15 minutes until almost cooked through. [52],900,-1
chettinad_chicken,6,"Add Masala Paste 2, mix well, and cook for another 5 minutes until the oil separates again and the gravy is thick. [52]",300,-1
chicken_65,1,"Combine chicken with all marination ingredients (egg, flours, ginger-garlic, spices, salt). Mix well to coat. Refrigerate for 15-20 minutes. [53]",-1,1200
chicken_65,2,Heat oil and deep-fry the marinated chicken pieces on medium flame for 10-15 minutes until golden and cooked through. Drain and set aside. [53],900,-1
chicken_65,3,"In a separate pan, heat 2-3 tbsp oil. Sauté crushed ginger, garlic, green chilies, and curry leaves until crisp. [53]",180,-1
chicken_65,4,"Lower heat, add beaten yogurt, salt, chili powder, and optional food color. Stir into a smooth sauce. [53]",120,-1
chicken_65,5,Add the fried chicken to the sauce. Toss well and cook for 5-10 minutes until the sauce thickens and clings to the chicken. [53],600,-1
chicken_65,6,"Garnish with coriander, lemon juice, and serve with onion rings. [53]",60,-1
haleem,1,Wash and soak broken wheat and all lentils together overnight. [56],-1,28800
haleem,2,"Pressure cook mutton with ginger-garlic paste, turmeric, and salt until extremely tender. Separate meat from bones, shred finely, and reserve stock. [56]",3600,-1
haleem,3,Cook the soaked grains and lentils until completely soft and mushy. Blend into a smooth paste using a hand blender. [56],2400,-1
haleem,4,"In a large pot, heat ghee, sauté whole spices, then add the shredded meat and powdered spices. Cook for 2-3 minutes. [56]",180,-1
haleem,5,"Add the grain-lentil paste to the pot, mixing thoroughly. Pour in reserved meat stock to achieve a porridge-like consistency. [56]",300,-1
haleem,6,"Simmer on very low heat for at least 45-60 minutes, stirring frequently to prevent sticking. [56]",3600,-1
haleem,7,"Serve hot, garnished generously with fried onions, fresh herbs, lemon juice, and cashews. [56]",60,-1
jalfrezi,1,"Marinate chicken with lemon juice, salt, pepper, and chili powder for 15-20 minutes. [58]",-1,1200
jalfrezi,2,"Heat oil, sauté chopped onions until light brown. Add ginger-garlic paste. [58]",420,-1
jalfrezi,3,"Add marinated chicken and stir-fry until pale. Add powdered spices and salt, stir-fry for one minute. [58]",300,-1
jalfrezi,4,"Pour in tomato puree, cook until oil separates. Add ¼ cup hot water, cover, and cook until chicken is tender. [58]",600,-1
jalfrezi,5,"In a separate pan, heat oil on high and stir-fry diced onions and bell peppers for 3-4 minutes until crisp-tender and charred. [58]",240,-1
jalfrezi,6,Add the stir-fried vegetables and kasuri methi to the chicken. Toss and cook for 1-2 minutes. The sauce should be thick. [58],120,-1
meen_moilee,1,Lightly marinate fish steaks with salt and turmeric for 15 minutes. [1],-1,900
meen_moilee,2,"Heat coconut oil. Sauté ginger, curry leaves, then onion, garlic, and green chilies until onions are soft. [59]",300,-1
meen_moilee,3,"Add tomatoes and salt, cook until mushy. Add turmeric and chili powder. [59]",300,-1
meen_moilee,4,"Pour in 1 cup water, bring to boil. Gently place fish steaks in and simmer for 5 minutes. [59]",300,-1
meen_moilee,5,Reduce flame to lowest. Pour in coconut milk. Do not boil. [59],60,-1
meen_moilee,6,Add lime juice and vinegar. Simmer very gently for 5 minutes. Let it rest for 20 minutes before serving with appam. [1],1500,-1
sorpotel,1,"Soak 25 deseeded Kashmiri chilies in vinegar for 4 hours. Grind with 40 garlic cloves, ginger, and whole spices to a very fine paste. [63]",-1,14400
sorpotel,2,"Boil large chunks of pork and liver with aromatics for 30-40 minutes until par-cooked. Cool, then finely dice all meat and liver into tiny, uniform cubes. Reserve the stock. [63]",2400,-1
sorpotel,3,"Heat oil. Fry diced fatty pork until light brown, remove and add to stock. Fry lean pork, remove and add to stock. Fry liver briefly, remove and add to stock. [63]",1200,-1
sorpotel,4,"In the remaining fat, sauté onions until soft. Add the ground masala and cook for 10 minutes until oil separates. [63]",600,-1
sorpotel,5,"Add jaggery, then all the fried meat and the entire stock. Mix well and simmer for 10 minutes. [63]",600,-1
sorpotel,6,"Add 1.5 cups warm water and tamarind water. Bring to a boil, then cover and simmer on low for 20-25 minutes. Adjust seasoning. [63]",1500,-1
sorpotel,7,"Cool completely. For best taste, refrigerate for at least two days before reheating and eating. [63]",-1,172800
kerala_beef_fry,1,"In a pressure cooker, combine beef with pressure cooking spices, half the onions, chilies, and curry leaves. Add ½ cup water and pressure cook until tender (3-4 whistles plus 20 mins on low). [67]",1500,-1
kerala_beef_fry,2,"Heat coconut oil in a thick-bottomed pan. Sauté remaining onions, coconut slices, and curry leaves until onions are golden and coconut is crisp. [67]",600,-1
kerala_beef_fry,3,Add ginger-garlic paste and sauté until fragrant. [67],120,-1
kerala_beef_fry,4,"Add the cooked beef with all its liquid to the pan. Cook on medium-high heat, stirring, until all liquid has evaporated. [67]",900,-1
kerala_beef_fry,5,"Stir in the garam masala and crushed black pepper. Reduce flame to low and pan-roast for another 15-20 minutes, stirring occasionally, until the beef is dry and dark brown. [67]",1200,-1
mutton_dhansak,1,Wash and soak all four types of dal for 30 minutes. [71],-1,1800
mutton_dhansak,2,"In a pressure cooker, combine the soaked dals, all the chopped vegetables (pumpkin, brinjal, potatoes, tomatoes, methi), half the onions, half the ginger-garlic paste, turmeric, and water. Cook until everything is very soft. [70]",1500,-1
mutton_dhansak,3,"In a separate pot, heat ghee and temper whole spices. Sauté the remaining onions until golden. Add the remaining ginger-garlic paste, then the mutton pieces and brown them. [71]",900,-1
mutton_dhansak,4,"Add the dhansak masala, chili powder, and salt. Cook until fragrant. Add enough water to cook the mutton until it is tender. [70]",1800,-1
mutton_dhansak,5,"Blend the cooked dal and vegetable mixture to a smooth, thick puree. [70]",300,-1
mutton_dhansak,6,"Pour the dal puree into the pot with the cooked mutton. Mix well. In a small bowl, mix tamarind paste, jaggery, and lime juice (the 'Doru'). Add this to the stew and simmer for a final 10 minutes. [71]",600,-1
aloo_gobi,1,"Rinse cauliflower, chop into florets, and soak in hot, salted water for 15-20 minutes, then drain. [21] Peel and cube potatoes, placing them in water to prevent browning. [22]",-1,900
aloo_gobi,2,"Heat oil in a heavy pan. Drain and add the potatoes, sautéing for 2-3 minutes. Cover and cook on low-medium heat until half-done. [22]",660,-1
aloo_gobi,3,"Push potatoes aside, add cumin seeds to the oil. When they sizzle, add ginger and garlic and sauté until fragrant. [22] Add onions and cook until translucent. [22]",300,-1
aloo_gobi,4,"Add cauliflower and green chili, stir-frying for 3 minutes. [22] Add all spice powders except garam masala. [22]",240,-1
aloo_gobi,5,"Add tomatoes, stir, cover, and cook on low for 10-15 minutes until vegetables are tender but not mushy, avoiding extra water. [22]",900,-1
aloo_gobi,6,Add garam masala and salt (added at the end to prevent mushiness). Garnish with coriander and lemon juice. [22],120,-1
chole_masala,1,"Rinse and soak 1 cup of chickpeas in water overnight. [5] Drain, then pressure cook with 2.5-3 cups fresh water, salt, and either dried amla or a tea bag for 15-18 minutes until very soft. [5] Reserve the cooking liquid. [5]",-1,29880
chole_masala,2,"To make fresh masala, dry roast coriander seeds, cumin seeds, fennel seeds, black cardamoms, cinnamon, peppercorns, cloves, bay leaf, dried pomegranate seeds (anardana), and dry red chilies until aromatic. [5] Cool and grind to a fine powder. [2]",600,-1
chole_masala,3,"Heat ghee, sauté onions until golden. [27] Add ginger-garlic paste, then tomatoes, and cook until pulpy and oil separates. [5]",600,-1
chole_masala,4,"On low heat, add the fresh chole masala powder, red chili powder, and turmeric. Sauté for one minute. [5]",60,-1
chole_masala,5,"Add the cooked chickpeas and 1 to 1.25 cups of the reserved stock. [5] Bring to a boil, then cover and simmer for 10-15 minutes, mashing a few chickpeas to thicken the gravy. [25]",900,-1
chole_masala,6,Finish with garam masala and crushed kasuri methi. [5],60,-1
dum_aloo,1,"Wash, par-boil, and peel the baby potatoes. Prick each potato with a fork. [28] Fry them in oil until golden brown and slightly crisp, then set aside. [30]",600,-1
dum_aloo,2,"Blend boiled onions, chopped tomatoes, and cashews into a very smooth paste. [28]",300,-1
dum_aloo,3,"Heat oil, add ginger-garlic paste, then the onion-tomato-cashew paste. Cook for 7-8 minutes until thickened. [30]",540,-1
dum_aloo,4,"On low heat, add spice powders and sauté until oil separates. Turn off the heat and vigorously stir in the whisked yogurt to prevent curdling. [30]",180,-1
dum_aloo,5,"Turn heat back to low. Add the fried potatoes, hot water, salt, and sugar. [28] Bring to a simmer, then cover with a tight lid and 'dum' cook on the lowest heat for 6-7 minutes. [30]",420,-1
